sEnXavam	31
rawnAni	31
raWinAm	31
prawyaBARawa	31
paSyan	31
paSUnAm	31
pANduH	31
manuRyANAm	31
kuravaH	31
katu	31
jayawi	31
jAnAmi	31
janakaH	31
icCew	31
hIyawe	31
gamanam	31
xrupaxaH	31
xivase	31
xevIm	31
AyuRaH	31
aSvawWAmA	31
anuvarwawe	31
afgirAH	31
yeRu	30
yayuH	30
yasyAH	30
vAsuxevasya	30
vasew	30
ugram	30
wqRNA	30
Sukram	30
swrIRu	30
Sewe	30
sOmya	30
saMvawsaram	30
rUpeNa	30
ruxrasya	30
rasasya	30
ramawe	30
rakwam	30
rAkRasAn	30
prayojanam	30
piwrA	30
pavanaH	30
pOruRam	30
parivqwaH	30
parawra	30
pANdavam	30
mohAw	30
mAyA	30
kulasya	30
kRewram	30
kOnweyaH	30
kalAm	30
jAwAH	30
xviXA	30
xurAwmanaH	30
xIrGam	30
XArmikaH	30
xehaH	30
xAsyAmi	30
xEvawam	30
cawurWam	30
BIRmasya	30
baxXvA	30
AwmajaH	30
anyena	30
agre	30
vqwam	29
vqRyam	29
vipra	29
vinaSyawi	29
vimarxayew	29
viKyAwaH	29
varuNasya	29
vaXam	29
upajAyawe	29
wumulam	29
svAm	29
SuBA	29
sWiwiH	29
RodaSIm	29
saram	29
qRiBiH	29
prApwAH	29
piwwam	29
pAwre	29
pApaH	29
niboXawa	29
narmaxA	29
muneH	29
mAwaraH	29
mAXava	29
laGuH	29
kumAraH	29
kRawriyasya	29
kRaNam	29
kqwyam	29
kavacam	29
kOravya	29
iwWam	29
gurum	29
GrANam	29
ekawra	29
xivyena	29
XyAnam	29
xAnena	29
xahawi	29
canxraH	29
BuvaH	29
BUH	29
BrAwaraH	29
BAvayew	29
asurAH	29
asmE	29
aXikaH	29
aBARawa	29
yajFam	28
yaxqcCayA	28
viprANAm	28
vAyoH	28
vaSe	28
vakwavyam	28
vaxew	28
ukwavAn	28
wrIn	28
wIrWAnAm	28
wIkRNEH	28
SukaH	28
SlokO	28
SASvawaH	28
sarvAsu	28
SakuniH	28
sakalam	28
saxqSaH	28
rawaH	28
puwreNa	28
pUrvam	28
pUjiwaH	28
prajFA	28
payasA	28
paNdiwaH	28
nipapAwa	28
mahI	28
mahawaH	28
kroXAw	28
kroXam	28
kAmAw	28
jaya	28
japaH	28
janwuH	28
ganwum	28
gaNAH	28
xvAByAm	28
xivAkaraH	28
Xik	28
XanvanwariH	28
xaSaraWaH	28
buXAH	28
brahmaNe	28
BrAwuH	28
BImasenasya	28
BeRajam	28
ASrame	28
arhanwi	28
anwarikRe	28
anekaSaH	28
alpam	28
AjagAma	28
agamaw	28
Axiwyam	28
aBixuxrAva	28
yEH	27
vyavasWiwaH	27
viMSawiH	27
vijFeyam	27
vijFeyAH	27
vixiwvA	27
vaSam	27
vakRyawi	27
vAcaH	27
wapwam	27
svaH	27
suhqxAm	27
suhqxaH	27
sugrIvam	27
sasarja	27
sarpaH	27
SarAH	27
samAgamaH	27
Sabxam	27
rasena	27
putam	27
puNyA	27
pUjiwam	27
prAxAw	27
praBave	27
paTew	27
pawawi	27
pArWena	27
paramayA	27
nAgam	27
mqwe	27
mqxu	27
mene	27
mawvA	27
manyanwe	27
manwrEH	27
maXu	27
lakRmIH	27
kaWiwaH	27
kariRyasi	27
juhuyAw	27
inxrasya	27
imO	27
huwam	27
eBiH	27
xuryoXanam	27
xrONiH	27
xIyawe	27
xIpanaH	27
Xamew	27
Bufkwe	27
BAskaraH	27
banXuH	27
balAw	27
avyayaH	27
Arjavam	27
apaSyAma	27
yojanAnAm	26
yajFe	26
viSvam	26
viswareNa	26
viKyAwam	26
vicakRaNaH	26
vAyunA	26
vAnarANAm	26
uwwafkaH	26
UcawuH	26
wqwIyam	26
wAByAm	26
SvewaH	26
svapne	26
SuSrAva	26
sWiwA	26
SoXanam	26
snigXaH	26
SirasA	26
siMhaH	26
SiKaNdI	26
SIGram	26
SeRaH	26
sargaH	26
SamBoH	26
sambanXaH	26
samapaxyawa	26
Samam	26
sEnyam	26
sAXyAH	26
qRaBaH	26
pulahaH	26
pqWivyAH	26
prayojayew	26
pravqwwiH	26
piRtvA	26
paScime	26
naSyanwi	26
muhUrwam	26
mawAH	26
mAruwaH	26
maNdalam	26
maXyam	26
loBAw	26
lakRmaNa	26
kuSalam	26
kRiwO	26
keSavam	26
katukam	26
gqhasWaH	26
grahaNam	26
girA	26
garudaH	26
garBe	26
ekEkam	26
xvija	26
xIpwam	26
XruvaH	26
xehinaH	26
caranwi	26
caran	26
BrAwarO	26
BAgam	26
baliH	26
araNye	26
agneH	26
aXyAwmam	26
vixyayA	25
vasUnAm	25
uwwamA	25
wulyaH	25
wrayANAm	25
wisraH	25
wawwvena	25
suvrawAH	25
SuSuBe	25
SuBEH	25
SreRTAH	25
sariwAm	25
saMvAxam	25
sAmAnyam	25
rogAn	25
puRpANi	25
pUrve	25
pUjyawe	25
prayogaH	25
pravarwanwe	25
praWame	25
pracakRawe	25
paSyawAm	25
parAyaNam	25
pAFcAlAnAm	25
nqpam	25
naRte	25
nASam	25
nalaH	25
mAnasam	25
lifgAni	25
laByawe	25
kRawriyANAm	25
kRawram	25
ke	25
kaWAm	25
kapilaH	25
jFeyAH	25
jajFire	25
hqxyam	25
guhyam	25
gawA	25
eweRu	25
ewena	25
ewAH	25
xuRkqwam	25
xroNasya	25
xaSagrIvaH	25
xEwyaH	25
cawurWe	25
BUmim	25
BAskaram	25
balinaH	25
awriH	25
anayA	25
aBavan	25
yamO	24
yakRAH	24
vyasanam	24
viRNunA	24
vIryeNa	24
viprAya	24
vipAke	24
vexAn	24
vayaH	24
vAsuxevam	24
vasiRTam	24
varNAnAm	24
vakRyAmaH	24
vaXe	24
wIvram	24
svEH	24
SUrANAm	24
surANAm	24
sWiwvA	24
sWAne	24
SraxXA	24
sawAm	24
SAnwaH	24
sanwaH	24
samuxrasya	24
saMSayam	24
SamaH	24
SakwaH	24
Sakra	24
ruxrAya	24
puNyAni	24
pUjA	24
pqRtaH	24
prIwyA	24
prAyaSaH	24
prakqweH	24
pawanam	24
parvawam	24
pArWam	24
parEH	24
pApAni	24
pAxayoH	24
pAxaH	24
nihawam	24
mAMsam	24
lipwvA	24
lIlayA	24
kriyAH	24
jayam	24
janamejaya	24
Iriwam	24
hqRtaH	24
hayAn	24
haraH	24
gqXraH	24
xAnavAnAm	24
xAnavaH	24
CiwwvA	24
cakram	24
bANAn	24
baBO	24
asurANAm	24
anilaH	24
yuwaH	23
yuRmAkam	23
yawnena	23
yajFasya	23
vyAXaH	23
vimalam	23
viXim	23
viBARA	23
varwanwe	23
varAnane	23
vAnaraH	23
uwwaraH	23
sviw	23
svexaH	23
suyoXanaH	23
sukqwam	23
SuxXaH	23
SuBaH	23
swriyam	23
